flight_id,airline,source_airport,destination_airport
FL05700,AI,AP037,AP040
FL05701,AI,AP021,AP016
FL05702,AI,AP015,AP006
FL05703,AI,AP030,AP015
FL05704,AI,AP021,AP003
FL05705,AI,AP021,AP033
FL05706,AI,AP015,AP004
FL05707,AI,AP049,AP038
FL05708,AI,AP039,AP028
FL05709,AI,AP048,AP006
FL05710,AI,AP040,AP028
FL05711,AI,AP037,AP007
FL05712,AI,AP005,AP003
FL05713,AI,AP002,AP024
FL05714,AI,AP020,AP044
FL05715,AI,AP004,AP008
FL05716,AI,AP003,AP028
FL05717,AI,AP003,AP019
FL05718,AI,AP039,AP040
FL05719,AI,AP027,AP004
FL05720,AI,AP006,AP043
FL05721,AI,AP003,AP035
FL05722,AI,AP003,AP018
FL05723,AI,AP024,AP025
FL05724,AI,AP006,AP039
FL05725,AI,AP048,AP026
FL05726,AI,AP014,AP038
FL05727,AI,AP042,AP039
FL05728,AI,AP000,AP029
FL05729,AI,AP024,AP029
FL05730,AI,AP027,AP039
FL05731,AI,AP039,AP006
FL05732,AI,AP021,AP041
FL05733,AI,AP043,AP001
FL05734,AI,AP029,AP033
FL05735,AI,AP021,AP037
FL05736,AI,AP012,AP006
FL05737,AI,AP006,AP000
FL05738,AI,AP038,AP045
FL05739,AI,AP004,AP037
FL05740,AI,AP012,AP036
FL05741,AI,AP008,AP040
FL05742,AI,AP032,AP016
FL05743,AI,AP022,AP026
FL05744,AI,AP030,AP046
FL05745,AI,AP039,AP028
FL05746,AI,AP011,AP015
FL05747,AI,AP008,AP002
FL05748,AI,AP003,AP008
FL05749,AI,AP019,AP037
FL05750,AI,AP027,AP032
FL05751,AI,AP041,AP048
FL05752,AI,AP022,AP019
FL05753,AI,AP037,AP034
FL05754,AI,AP049,AP009
FL05755,AI,AP009,AP030
FL05756,AI,AP019,AP038
FL05757,AI,AP021,AP018
FL05758,AI,AP023,AP000
FL05759,AI,AP033,AP037
FL05760,AI,AP042,AP043
FL05761,AI,AP009,AP003
FL05762,AI,AP015,AP032
FL05763,AI,AP035,AP003
FL05764,AI,AP027,AP022
FL05765,AI,AP012,AP040
FL05766,AI,AP012,AP004
FL05767,AI,AP021,AP012
FL05768,AI,AP042,AP030
FL05769,AI,AP044,AP029
FL05770,AI,AP038,AP044
FL05771,AI,AP021,AP037
FL05772,AI,AP036,AP021
FL05773,AI,AP039,AP019
FL05774,AI,AP026,AP021
FL05775,AI,AP010,AP006
FL05776,AI,AP029,AP002
FL05777,AI,AP031,AP014
FL05778,AI,AP000,AP040
FL05779,AI,AP014,AP044
FL05780,AI,AP014,AP029
FL05781,AI,AP039,AP013
FL05782,AI,AP015,AP030
FL05783,AI,AP047,AP049
FL05784,AI,AP021,AP047
FL05785,AI,AP024,AP013
FL05786,AI,AP025,AP011
FL05787,AI,AP000,AP023
FL05788,AI,AP000,AP004
FL05789,AI,AP022,AP001
FL05790,AI,AP035,AP007
FL05791,AI,AP009,AP018
FL05792,AI,AP028,AP012
FL05793,AI,AP040,AP037
FL05794,AI,AP048,AP023
FL05795,AI,AP002,AP001
FL05796,AI,AP012,AP018
FL05797,AI,AP011,AP014
FL05798,AI,AP016,AP046
FL05799,AI,AP011,AP021
FL05800,AI,AP035,AP015
FL05801,AI,AP011,AP012
FL05802,AI,AP001,AP011
FL05803,AI,AP016,AP006
FL05804,AI,AP001,AP043
FL05805,AI,AP008,AP024
FL05806,AI,AP041,AP007
FL05807,AI,AP021,AP013
FL05808,AI,AP019,AP029
FL05809,AI,AP015,AP023
FL05810,AI,AP023,AP042
FL05811,AI,AP010,AP033
FL05812,AI,AP039,AP027
FL05813,AI,AP045,AP004
FL05814,AI,AP007,AP009
FL05815,AI,AP008,AP012
FL05816,AI,AP012,AP034
FL05817,AI,AP024,AP044
FL05818,AI,AP023,AP020
FL05819,AI,AP038,AP027
FL05820,AI,AP040,AP015
FL05821,AI,AP002,AP048
FL05822,AI,AP039,AP037
FL05823,AI,AP012,AP034
FL05824,AI,AP018,AP009
FL05825,AI,AP020,AP015
FL05826,AI,AP003,AP040
FL05827,AI,AP017,AP008
FL05828,AI,AP032,AP037
FL05829,AI,AP031,AP013
FL05830,AI,AP046,AP005
FL05831,AI,AP030,AP042
FL05832,AI,AP039,AP004
FL05833,AI,AP010,AP032
FL05834,AI,AP024,AP048
FL05835,AI,AP041,AP048
FL05836,AI,AP032,AP023
FL05837,AI,AP031,AP033
FL05838,AI,AP029,AP011
FL05839,AI,AP020,AP045
FL05840,AI,AP023,AP033
FL05841,AI,AP044,AP030
FL05842,AI,AP045,AP031
FL05843,AI,AP030,AP017
FL05844,AI,AP037,AP025
FL05845,AI,AP040,AP037
FL05846,AI,AP041,AP002
FL05847,AI,AP013,AP014
FL05848,AI,AP012,AP028
FL05849,AI,AP015,AP025
FL05850,AI,AP013,AP019
FL05851,AI,AP027,AP024
FL05852,AI,AP036,AP010
FL05853,AI,AP023,AP016
FL05854,AI,AP035,AP005
FL05855,AI,AP008,AP048
FL05856,AI,AP005,AP018
FL05857,AI,AP028,AP033
FL05858,AI,AP022,AP014
FL05859,AI,AP037,AP002
FL05860,AI,AP029,AP032
FL05861,AI,AP039,AP021
FL05862,AI,AP027,AP028
FL05863,AI,AP029,AP027
FL05864,AI,AP026,AP023
FL05865,AI,AP031,AP020
FL05866,AI,AP017,AP024
FL05867,AI,AP001,AP011
FL05868,AI,AP028,AP014
FL05869,AI,AP016,AP041
FL05870,AI,AP004,AP022
FL05871,AI,AP005,AP018
FL05872,AI,AP032,AP034
FL05873,AI,AP041,AP005
FL05874,AI,AP017,AP014
FL05875,AI,AP006,AP007
FL05876,AI,AP004,AP023
FL05877,AI,AP002,AP034
FL05878,AI,AP012,AP021
FL05879,AI,AP012,AP043
FL05880,AI,AP021,AP016
FL05881,AI,AP019,AP047
FL05882,AI,AP049,AP043
FL05883,AI,AP017,AP012
FL05884,AI,AP045,AP038
FL05885,AI,AP008,AP048
FL05886,AI,AP045,AP047
FL05887,AI,AP034,AP016
FL05888,AI,AP000,AP049
FL05889,AI,AP019,AP018
FL05890,AI,AP022,AP025
FL05891,AI,AP025,AP037
FL05892,AI,AP048,AP041
FL05893,AI,AP000,AP030
FL05894,AI,AP041,AP032
FL05895,AI,AP048,AP009
FL05896,AI,AP025,AP014
FL05897,AI,AP014,AP046
FL05898,AI,AP047,AP013
FL05899,AI,AP030,AP014
FL05900,AI,AP033,AP037
FL05901,AI,AP035,AP048
FL05902,AI,AP029,AP046
FL05903,AI,AP029,AP021
FL05904,AI,AP005,AP020
FL05905,AI,AP012,AP027
FL05906,AI,AP049,AP044
FL05907,AI,AP026,AP013
FL05908,AI,AP028,AP035
FL05909,AI,AP001,AP023
FL05910,AI,AP008,AP036
FL05911,AI,AP008,AP019
FL05912,AI,AP047,AP000
FL05913,AI,AP031,AP042
FL05914,AI,AP022,AP021
FL05915,AI,AP014,AP026
FL05916,AI,AP027,AP043
FL05917,AI,AP048,AP025
FL05918,AI,AP048,AP049
FL05919,AI,AP044,AP034
FL05920,AI,AP019,AP020
FL05921,AI,AP037,AP001
FL05922,AI,AP036,AP002
FL05923,AI,AP008,AP009
FL05924,AI,AP021,AP036
FL05925,AI,AP040,AP038
FL05926,AI,AP038,AP036
FL05927,AI,AP025,AP024
FL05928,AI,AP013,AP025
FL05929,AI,AP004,AP034
FL05930,AI,AP024,AP012
FL05931,AI,AP030,AP006
FL05932,AI,AP021,AP036
FL05933,AI,AP028,AP040
FL05934,AI,AP019,AP005
FL05935,AI,AP010,AP006
FL05936,AI,AP043,AP035
FL05937,AI,AP011,AP002
FL05938,AI,AP044,AP038
FL05939,AI,AP031,AP001
FL05940,AI,AP011,AP012
FL05941,AI,AP004,AP024
FL05942,AI,AP018,AP013
FL05943,AI,AP014,AP018
FL05944,AI,AP042,AP033
FL05945,AI,AP004,AP029
FL05946,AI,AP003,AP023
FL05947,AI,AP033,AP000
FL05948,AI,AP010,AP020
FL05949,AI,AP026,AP025
FL05950,AI,AP010,AP007
FL05951,AI,AP008,AP034
FL05952,AI,AP026,AP030
FL05953,AI,AP047,AP004
FL05954,AI,AP024,AP013
FL05955,AI,AP008,AP013
FL05956,AI,AP019,AP027
FL05957,AI,AP045,AP042
FL05958,AI,AP030,AP010
FL05959,AI,AP038,AP036
FL05960,AI,AP019,AP037
FL05961,AI,AP012,AP032
FL05962,AI,AP045,AP043
FL05963,AI,AP029,AP017
FL05964,AI,AP012,AP000
FL05965,AI,AP009,AP028
FL05966,AI,AP004,AP025
FL05967,AI,AP038,AP015
FL05968,AI,AP033,AP021
FL05969,AI,AP036,AP031
FL05970,AI,AP029,AP036
FL05971,AI,AP002,AP047
FL05972,AI,AP005,AP018
FL05973,AI,AP041,AP029
FL05974,AI,AP022,AP044
FL05975,AI,AP045,AP019
FL05976,AI,AP025,AP039
FL05977,AI,AP011,AP026
FL05978,AI,AP015,AP011
FL05979,AI,AP039,AP046
FL05980,AI,AP027,AP029
FL05981,AI,AP024,AP042
FL05982,AI,AP011,AP044
FL05983,AI,AP036,AP006
FL05984,AI,AP025,AP044
FL05985,AI,AP002,AP015
FL05986,AI,AP010,AP017
FL05987,AI,AP040,AP034
FL05988,AI,AP018,AP042
FL05989,AI,AP004,AP044
FL05990,AI,AP046,AP013
FL05991,AI,AP031,AP026
FL05992,AI,AP048,AP035
FL05993,AI,AP007,AP023
FL05994,AI,AP004,AP048
FL05995,AI,AP006,AP032
FL05996,AI,AP049,AP020
FL05997,AI,AP026,AP028
FL05998,AI,AP010,AP016
FL05999,AI,AP013,AP032
FL06000,AI,AP002,AP029
FL06001,AI,AP001,AP004
FL06002,AI,AP040,AP044
FL06003,AI,AP043,AP047
FL06004,AI,AP029,AP024
FL06005,AI,AP021,AP047
FL06006,AI,AP025,AP012
FL06007,AI,AP025,AP002
FL06008,AI,AP000,AP016
FL06009,AI,AP007,AP045
FL06010,AI,AP008,AP020
FL06011,AI,AP042,AP047
FL06012,AI,AP029,AP031
FL06013,AI,AP029,AP004
FL06014,AI,AP005,AP035
FL06015,AI,AP042,AP015
FL06016,AI,AP045,AP028
FL06017,AI,AP008,AP030
FL06018,AI,AP017,AP010
FL06019,AI,AP010,AP001
FL06020,AI,AP038,AP006
FL06021,AI,AP011,AP018
FL06022,AI,AP007,AP034
FL06023,AI,AP047,AP025
FL06024,AI,AP010,AP004
FL06025,AI,AP042,AP048
FL06026,AI,AP000,AP043
FL06027,AI,AP017,AP009
FL06028,AI,AP028,AP022
FL06029,AI,AP011,AP013
FL06030,AI,AP045,AP002
FL06031,AI,AP043,AP034
FL06032,AI,AP013,AP028
FL06033,AI,AP044,AP003
FL06034,AI,AP040,AP033
FL06035,AI,AP041,AP042
FL06036,AI,AP045,AP042
FL06037,AI,AP006,AP024
FL06038,AI,AP044,AP019
FL06039,AI,AP028,AP003
FL06040,AI,AP038,AP000
FL06041,AI,AP003,AP049
FL06042,AI,AP024,AP049
FL06043,AI,AP012,AP015
FL06044,AI,AP023,AP015
FL06045,AI,AP012,AP005
FL06046,AI,AP001,AP026
FL06047,AI,AP001,AP000
FL06048,AI,AP021,AP012
FL06049,AI,AP043,AP042
FL06050,AI,AP004,AP014
FL06051,AI,AP006,AP042
FL06052,AI,AP010,AP046
FL06053,AI,AP010,AP002
FL06054,AI,AP026,AP032
FL06055,AI,AP006,AP020
FL06056,AI,AP020,AP035
FL06057,AI,AP040,AP012
FL06058,AI,AP039,AP013
FL06059,AI,AP034,AP025
FL06060,AI,AP027,AP007
FL06061,AI,AP014,AP013
FL06062,AI,AP006,AP022
FL06063,AI,AP020,AP011
FL06064,AI,AP000,AP025
FL06065,AI,AP041,AP020
FL06066,AI,AP000,AP024
FL06067,AI,AP013,AP029
FL06068,AI,AP014,AP004
FL06069,AI,AP042,AP017
FL06070,AI,AP041,AP039
FL06071,AI,AP023,AP002
FL06072,AI,AP004,AP013
FL06073,AI,AP026,AP019
FL06074,AI,AP049,AP038
FL06075,AI,AP031,AP006
FL06076,AI,AP045,AP034
FL06077,AI,AP036,AP010
FL06078,AI,AP016,AP006
FL06079,AI,AP038,AP020
FL06080,AI,AP040,AP044
FL06081,AI,AP024,AP043
FL06082,AI,AP049,AP044
FL06083,AI,AP008,AP021
FL06084,AI,AP011,AP040
FL06085,AI,AP048,AP044
FL06086,AI,AP020,AP042
FL06087,AI,AP030,AP004
FL06088,AI,AP021,AP001
FL06089,AI,AP038,AP037
FL06090,AI,AP028,AP024
FL06091,AI,AP032,AP040
FL06092,AI,AP047,AP014
FL06093,AI,AP032,AP037
FL06094,AI,AP045,AP000
FL06095,AI,AP014,AP001
FL06096,AI,AP039,AP048
FL06097,AI,AP007,AP019
FL06098,AI,AP015,AP047
FL06099,AI,AP027,AP048
FL06100,AI,AP015,AP039
FL06101,AI,AP005,AP003
FL06102,AI,AP008,AP023
FL06103,AI,AP031,AP018
FL06104,AI,AP012,AP009
FL06105,AI,AP024,AP013
FL06106,AI,AP041,AP002
FL06107,AI,AP015,AP046
FL06108,AI,AP038,AP028
FL06109,AI,AP047,AP021
FL06110,AI,AP008,AP017
FL06111,AI,AP020,AP041
FL06112,AI,AP048,AP002
FL06113,AI,AP033,AP026
FL06114,AI,AP041,AP018
FL06115,AI,AP048,AP001
FL06116,AI,AP014,AP046
FL06117,AI,AP021,AP015
FL06118,AI,AP013,AP034
FL06119,AI,AP003,AP042
FL06120,AI,AP015,AP043
FL06121,AI,AP044,AP046
FL06122,AI,AP014,AP038
FL06123,AI,AP024,AP033
FL06124,AI,AP020,AP011
FL06125,AI,AP028,AP040
FL06126,AI,AP000,AP004
FL06127,AI,AP031,AP004
FL06128,AI,AP012,AP003
FL06129,AI,AP040,AP009
FL06130,AI,AP013,AP008
FL06131,AI,AP005,AP011
FL06132,AI,AP037,AP035
FL06133,AI,AP013,AP015
FL06134,AI,AP032,AP005
FL06135,AI,AP027,AP046
FL06136,AI,AP029,AP019
FL06137,AI,AP010,AP046
FL06138,AI,AP012,AP015
FL06139,AI,AP027,AP011
FL06140,AI,AP038,AP015
FL06141,AI,AP019,AP018
FL06142,AI,AP036,AP028
FL06143,AI,AP040,AP012
FL06144,AI,AP017,AP030
FL06145,AI,AP005,AP023
FL06146,AI,AP025,AP024
FL06147,AI,AP010,AP030
FL06148,AI,AP028,AP027
FL06149,AI,AP032,AP039
FL06150,AI,AP047,AP027
FL06151,AI,AP048,AP009
FL06152,AI,AP030,AP001
FL06153,AI,AP048,AP024
FL06154,AI,AP027,AP005
FL06155,AI,AP048,AP019
FL06156,AI,AP038,AP034
FL06157,AI,AP009,AP035
FL06158,AI,AP046,AP011
FL06159,AI,AP016,AP024
FL06160,AI,AP029,AP019
FL06161,AI,AP029,AP018
FL06162,AI,AP024,AP035
FL06163,AI,AP038,AP030
FL06164,AI,AP004,AP021
FL06165,AI,AP008,AP045
FL06166,AI,AP030,AP012
FL06167,AI,AP009,AP012
FL06168,AI,AP000,AP032
FL06169,AI,AP046,AP023
FL06170,AI,AP031,AP025
FL06171,AI,AP026,AP025
FL06172,AI,AP047,AP023
FL06173,AI,AP024,AP031
FL06174,AI,AP019,AP041
FL06175,AI,AP037,AP004
FL06176,AI,AP026,AP002
FL06177,AI,AP007,AP024
FL06178,AI,AP036,AP010
FL06179,AI,AP012,AP048
FL06180,AI,AP027,AP016
FL06181,AI,AP049,AP048
FL06182,AI,AP046,AP022
FL06183,AI,AP032,AP045
FL06184,AI,AP031,AP040
FL06185,AI,AP044,AP023
FL06186,AI,AP044,AP003
FL06187,AI,AP041,AP024
FL06188,AI,AP027,AP047
FL06189,AI,AP015,AP030
FL06190,AI,AP002,AP023
FL06191,AI,AP040,AP045
FL06192,AI,AP043,AP001
FL06193,AI,AP044,AP042
FL06194,AI,AP041,AP009
FL06195,AI,AP016,AP038
FL06196,AI,AP029,AP043
FL06197,AI,AP009,AP016
FL06198,AI,AP015,AP038
FL06199,AI,AP037,AP042
FL06200,AI,AP010,AP000
FL06201,AI,AP007,AP049
FL06202,AI,AP005,AP041
FL06203,AI,AP045,AP024
FL06204,AI,AP025,AP045
FL06205,AI,AP037,AP005
FL06206,AI,AP033,AP012
FL06207,AI,AP027,AP010
FL06208,AI,AP027,AP016
FL06209,AI,AP044,AP019
FL06210,AI,AP032,AP034
FL06211,AI,AP042,AP024
FL06212,AI,AP037,AP019
FL06213,AI,AP046,AP026
FL06214,AI,AP048,AP046
FL06215,AI,AP005,AP006
FL06216,AI,AP040,AP036
FL06217,AI,AP049,AP022
FL06218,AI,AP009,AP017
FL06219,AI,AP047,AP013
FL06220,AI,AP047,AP025
FL06221,AI,AP044,AP019
FL06222,AI,AP000,AP010
FL06223,AI,AP031,AP000
FL06224,AI,AP006,AP004
FL06225,AI,AP049,AP044
FL06226,AI,AP026,AP033
FL06227,AI,AP026,AP041
FL06228,AI,AP018,AP046
FL06229,AI,AP027,AP010
FL06230,AI,AP011,AP023
FL06231,AI,AP011,AP045
FL06232,AI,AP008,AP012
FL06233,AI,AP031,AP011
FL06234,AI,AP032,AP007
FL06235,AI,AP028,AP036
FL06236,AI,AP013,AP011
FL06237,AI,AP012,AP003
FL06238,AI,AP047,AP011
FL06239,AI,AP048,AP012
FL06240,AI,AP016,AP026
FL06241,AI,AP028,AP040
FL06242,AI,AP039,AP006
FL06243,AI,AP040,AP010
FL06244,AI,AP005,AP018
FL06245,AI,AP005,AP024
FL06246,AI,AP007,AP017
FL06247,AI,AP004,AP021
FL06248,AI,AP001,AP037
FL06249,AI,AP015,AP030
FL06250,AI,AP031,AP043
FL06251,AI,AP048,AP006
FL06252,AI,AP000,AP003
FL06253,AI,AP017,AP048
FL06254,AI,AP000,AP042
FL06255,AI,AP037,AP002
FL06256,AI,AP006,AP013
FL06257,AI,AP033,AP000
FL06258,AI,AP024,AP038
FL06259,AI,AP033,AP048
FL06260,AI,AP017,AP031
FL06261,AI,AP030,AP048
FL06262,AI,AP021,AP038
FL06263,AI,AP027,AP021
FL06264,AI,AP023,AP043
FL06265,AI,AP021,AP020
FL06266,AI,AP015,AP023
FL06267,AI,AP042,AP025
FL06268,AI,AP024,AP039
FL06269,AI,AP003,AP022
FL06270,AI,AP021,AP006
FL06271,AI,AP000,AP029
FL06272,AI,AP044,AP025
FL06273,AI,AP046,AP008
FL06274,AI,AP001,AP038
FL06275,AI,AP007,AP033
FL06276,AI,AP017,AP044
FL06277,AI,AP048,AP015
FL06278,AI,AP023,AP028
FL06279,AI,AP039,AP043
FL06280,AI,AP042,AP030
FL06281,AI,AP032,AP026
FL06282,AI,AP042,AP012
FL06283,AI,AP000,AP040
FL06284,AI,AP020,AP001
FL06285,AI,AP040,AP023
FL06286,AI,AP002,AP047
FL06287,AI,AP020,AP043
FL06288,AI,AP028,AP014
FL06289,AI,AP038,AP031
FL06290,AI,AP025,AP047
FL06291,AI,AP039,AP005
FL06292,AI,AP022,AP027
FL06293,AI,AP030,AP042
FL06294,AI,AP044,AP006
FL06295,AI,AP046,AP024
FL06296,AI,AP018,AP038
FL06297,AI,AP012,AP045
FL06298,AI,AP009,AP033
FL06299,AI,AP036,AP045
FL06300,AI,AP032,AP002
FL06301,AI,AP008,AP031
FL06302,AI,AP005,AP019
FL06303,AI,AP043,AP035
FL06304,AI,AP029,AP010
FL06305,AI,AP028,AP007
FL06306,AI,AP030,AP042
FL06307,AI,AP034,AP015
FL06308,AI,AP015,AP013
FL06309,AI,AP010,AP048
FL06310,AI,AP042,AP044
FL06311,AI,AP005,AP006
FL06312,AI,AP027,AP045
FL06313,AI,AP001,AP010
FL06314,AI,AP020,AP024
FL06315,AI,AP049,AP017
FL06316,AI,AP014,AP046
FL06317,AI,AP016,AP042
FL06318,AI,AP030,AP042
FL06319,AI,AP007,AP042
FL06320,AI,AP008,AP034
FL06321,AI,AP040,AP046
FL06322,AI,AP031,AP005
FL06323,AI,AP044,AP021
FL06324,AI,AP014,AP036
FL06325,AI,AP049,AP038
FL06326,AI,AP004,AP041
FL06327,AI,AP021,AP024
FL06328,AI,AP045,AP047
FL06329,AI,AP047,AP046
FL06330,AI,AP024,AP041
FL06331,AI,AP041,AP035
FL06332,AI,AP027,AP014
FL06333,AI,AP014,AP016
FL06334,AI,AP007,AP018
FL06335,AI,AP005,AP007
FL06336,AI,AP005,AP021
FL06337,AI,AP047,AP037
FL06338,AI,AP012,AP047
FL06339,AI,AP007,AP036
FL06340,AI,AP023,AP008
FL06341,AI,AP020,AP024
FL06342,AI,AP036,AP047
FL06343,AI,AP000,AP019
FL06344,AI,AP003,AP037
FL06345,AI,AP034,AP012
FL06346,AI,AP024,AP027
FL06347,AI,AP020,AP049
FL06348,AI,AP023,AP043
FL06349,AI,AP008,AP033
FL06350,AI,AP042,AP038
FL06351,AI,AP037,AP014
FL06352,AI,AP006,AP025
FL06353,AI,AP000,AP034
FL06354,AI,AP029,AP020
FL06355,AI,AP009,AP018
FL06356,AI,AP014,AP031
FL06357,AI,AP043,AP029
FL06358,AI,AP009,AP038
FL06359,AI,AP018,AP009
FL06360,AI,AP047,AP042
FL06361,AI,AP044,AP002
FL06362,AI,AP038,AP020
FL06363,AI,AP019,AP032
FL06364,AI,AP044,AP007
FL06365,AI,AP017,AP045
FL06366,AI,AP036,AP030
FL06367,AI,AP040,AP013
FL06368,AI,AP031,AP018
FL06369,AI,AP045,AP024
FL06370,AI,AP003,AP021
FL06371,AI,AP009,AP045
FL06372,AI,AP013,AP046
FL06373,AI,AP014,AP044
FL06374,AI,AP047,AP003
FL06375,AI,AP049,AP011
FL06376,AI,AP031,AP046
FL06377,AI,AP025,AP019
FL06378,AI,AP042,AP010
FL06379,AI,AP001,AP035
FL06380,AI,AP025,AP021
FL06381,AI,AP027,AP043
FL06382,AI,AP030,AP022
FL06383,AI,AP048,AP025
FL06384,AI,AP025,AP004
FL06385,AI,AP033,AP046
FL06386,AI,AP018,AP044
FL06387,AI,AP012,AP044
FL06388,AI,AP035,AP025
FL06389,AI,AP006,AP008
FL06390,AI,AP020,AP048
FL06391,AI,AP037,AP003
FL06392,AI,AP045,AP019
FL06393,AI,AP029,AP041
FL06394,AI,AP010,AP036
FL06395,AI,AP008,AP028
FL06396,AI,AP044,AP030
FL06397,AI,AP018,AP009
FL06398,AI,AP013,AP047
FL06399,AI,AP012,AP047
FL06400,AI,AP041,AP000
FL06401,AI,AP023,AP046
FL06402,AI,AP036,AP006
FL06403,AI,AP043,AP009
FL06404,AI,AP024,AP027
FL06405,AI,AP043,AP010
FL06406,AI,AP003,AP006
FL06407,AI,AP022,AP030
FL06408,AI,AP011,AP003
FL06409,AI,AP007,AP032
FL06410,AI,AP041,AP021
FL06411,AI,AP037,AP027
FL06412,AI,AP009,AP040
FL06413,AI,AP046,AP025
FL06414,AI,AP015,AP002
FL06415,AI,AP007,AP015
FL06416,AI,AP025,AP031
FL06417,AI,AP019,AP044
FL06418,AI,AP038,AP011
FL06419,AI,AP041,AP047
FL06420,AI,AP024,AP049
FL06421,AI,AP044,AP042
FL06422,AI,AP042,AP005
FL06423,AI,AP049,AP029
FL06424,AI,AP041,AP024
FL06425,AI,AP017,AP040
FL06426,AI,AP041,AP028
FL06427,AI,AP023,AP000
FL06428,AI,AP007,AP005
FL06429,AI,AP007,AP031
FL06430,AI,AP041,AP042
FL06431,AI,AP032,AP014
FL06432,AI,AP001,AP037
FL06433,AI,AP036,AP030
FL06434,AI,AP017,AP044
FL06435,AI,AP047,AP006
FL06436,AI,AP037,AP011
FL06437,AI,AP024,AP030
FL06438,AI,AP041,AP044
FL06439,AI,AP027,AP019
FL06440,AI,AP036,AP008
FL06441,AI,AP006,AP020
FL06442,AI,AP004,AP045
FL06443,AI,AP034,AP011
FL06444,AI,AP025,AP044
FL06445,AI,AP001,AP025
FL06446,AI,AP035,AP034
FL06447,AI,AP033,AP031
FL06448,AI,AP004,AP033
FL06449,AI,AP037,AP034
FL06450,AI,AP045,AP041
FL06451,AI,AP007,AP048
FL06452,AI,AP048,AP013
FL06453,AI,AP042,AP007
FL06454,AI,AP011,AP038
FL06455,AI,AP044,AP011
FL06456,AI,AP000,AP035
FL06457,AI,AP028,AP020
FL06458,AI,AP007,AP002
FL06459,AI,AP008,AP036
FL06460,AI,AP013,AP041
FL06461,AI,AP010,AP005
FL06462,AI,AP035,AP016
FL06463,AI,AP048,AP002
FL06464,AI,AP005,AP007
FL06465,AI,AP032,AP019
FL06466,AI,AP023,AP034
FL06467,AI,AP010,AP027
FL06468,AI,AP042,AP000
FL06469,AI,AP015,AP019
FL06470,AI,AP002,AP033
FL06471,AI,AP018,AP042
FL06472,AI,AP034,AP028
FL06473,AI,AP008,AP036
FL06474,AI,AP031,AP044
FL06475,AI,AP020,AP033
FL06476,AI,AP022,AP038
FL06477,AI,AP034,AP032
FL06478,AI,AP013,AP044
FL06479,AI,AP006,AP042
FL06480,AI,AP002,AP015
FL06481,AI,AP002,AP012
FL06482,AI,AP009,AP019
FL06483,AI,AP013,AP008
FL06484,AI,AP038,AP035
FL06485,AI,AP013,AP037
FL06486,AI,AP022,AP017
FL06487,AI,AP008,AP046
FL06488,AI,AP039,AP027
FL06489,AI,AP004,AP035
FL06490,AI,AP016,AP024
FL06491,AI,AP041,AP010
FL06492,AI,AP025,AP029
FL06493,AI,AP005,AP016
FL06494,AI,AP043,AP027
FL06495,AI,AP044,AP009
FL06496,AI,AP034,AP013
FL06497,AI,AP004,AP040
FL06498,AI,AP046,AP017
FL06499,AI,AP040,AP044
FL06500,AI,AP041,AP012
FL06501,AI,AP045,AP023
FL06502,AI,AP036,AP042
FL06503,AI,AP041,AP032
FL06504,AI,AP038,AP010
FL06505,AI,AP026,AP009
FL06506,AI,AP020,AP027
FL06507,AI,AP024,AP001
FL06508,AI,AP038,AP015
FL06509,AI,AP004,AP017
FL06510,AI,AP007,AP034
FL06511,AI,AP007,AP043
FL06512,AI,AP035,AP026
FL06513,AI,AP004,AP021
FL06514,AI,AP040,AP005
FL06515,AI,AP023,AP021
FL06516,AI,AP049,AP017
FL06517,AI,AP009,AP014
FL06518,AI,AP017,AP000
FL06519,AI,AP006,AP024
FL06520,AI,AP014,AP024
FL06521,AI,AP006,AP007
FL06522,AI,AP011,AP033
FL06523,AI,AP046,AP019
FL06524,AI,AP037,AP031
FL06525,AI,AP006,AP033
FL06526,AI,AP022,AP044
FL06527,AI,AP036,AP018
FL06528,AI,AP035,AP017
FL06529,AI,AP038,AP006
FL06530,AI,AP003,AP010
FL06531,AI,AP020,AP048
FL06532,AI,AP024,AP011
FL06533,AI,AP022,AP047
FL06534,AI,AP043,AP034
FL06535,AI,AP035,AP038
FL06536,AI,AP025,AP030
FL06537,AI,AP037,AP008
FL06538,AI,AP016,AP000
FL06539,AI,AP043,AP032
FL06540,AI,AP045,AP009
FL06541,AI,AP042,AP008
FL06542,AI,AP009,AP024
FL06543,AI,AP036,AP047
FL06544,AI,AP017,AP003
FL06545,AI,AP046,AP040
FL06546,AI,AP023,AP045
FL06547,AI,AP049,AP015
FL06548,AI,AP043,AP038
FL06549,AI,AP026,AP045
FL06550,AI,AP029,AP011
FL06551,AI,AP028,AP022
FL06552,AI,AP029,AP032
FL06553,AI,AP018,AP017
FL06554,AI,AP027,AP033
FL06555,AI,AP045,AP014
FL06556,AI,AP019,AP040
FL06557,AI,AP005,AP019
FL06558,AI,AP026,AP049
FL06559,AI,AP020,AP005
FL06560,AI,AP040,AP005
FL06561,AI,AP004,AP046
FL06562,AI,AP015,AP005
FL06563,AI,AP010,AP036
FL06564,AI,AP003,AP005
FL06565,AI,AP047,AP018
FL06566,AI,AP035,AP031
FL06567,AI,AP000,AP027
FL06568,AI,AP043,AP032
FL06569,AI,AP046,AP008
FL06570,AI,AP030,AP031
FL06571,AI,AP032,AP043
FL06572,AI,AP043,AP034
