passenger_id,name,passenger_type,loyalty_level
P047600,Passenger_47600,UNACCOMPANIED_MINOR,0
P047601,Passenger_47601,LOYALTY,2
P047602,Passenger_47602,LOYALTY,2
P047603,Passenger_47603,VIP,2
P047604,Passenger_47604,LOYALTY,0
P047605,Passenger_47605,NORMAL,4
P047606,Passenger_47606,VIP,1
P047607,Passenger_47607,VIP,3
P047608,Passenger_47608,NORMAL,1
P047609,Passenger_47609,NORMAL,4
P047610,Passenger_47610,NORMAL,3
P047611,Passenger_47611,LOYALTY,1
P047612,Passenger_47612,NORMAL,3
P047613,Passenger_47613,VIP,4
P047614,Passenger_47614,VIP,2
P047615,Passenger_47615,VIP,1
P047616,Passenger_47616,NORMAL,2
P047617,Passenger_47617,LOYALTY,5
P047618,Passenger_47618,VIP,2
P047619,Passenger_47619,LOYALTY,2
P047620,Passenger_47620,VIP,1
P047621,Passenger_47621,VIP,4
P047622,Passenger_47622,UNACCOMPANIED_MINOR,1
P047623,Passenger_47623,NORMAL,2
P047624,Passenger_47624,VIP,3
P047625,Passenger_47625,NORMAL,0
P047626,Passenger_47626,LOYALTY,3
P047627,Passenger_47627,UNACCOMPANIED_MINOR,3
P047628,Passenger_47628,LOYALTY,4
P047629,Passenger_47629,VIP,3
P047630,Passenger_47630,UNACCOMPANIED_MINOR,0
P047631,Passenger_47631,VIP,4
P047632,Passenger_47632,NORMAL,2
P047633,Passenger_47633,LOYALTY,2
P047634,Passenger_47634,VIP,2
P047635,Passenger_47635,UNACCOMPANIED_MINOR,1
P047636,Passenger_47636,LOYALTY,3
P047637,Passenger_47637,LOYALTY,4
P047638,Passenger_47638,NORMAL,3
P047639,Passenger_47639,VIP,4
P047640,Passenger_47640,VIP,0
P047641,Passenger_47641,LOYALTY,1
P047642,Passenger_47642,VIP,2
P047643,Passenger_47643,VIP,4
P047644,Passenger_47644,UNACCOMPANIED_MINOR,5
P047645,Passenger_47645,NORMAL,3
P047646,Passenger_47646,LOYALTY,5
P047647,Passenger_47647,VIP,3
P047648,Passenger_47648,LOYALTY,4
P047649,Passenger_47649,NORMAL,4
P047650,Passenger_47650,LOYALTY,5
P047651,Passenger_47651,NORMAL,4
P047652,Passenger_47652,NORMAL,2
P047653,Passenger_47653,LOYALTY,4
P047654,Passenger_47654,NORMAL,3
P047655,Passenger_47655,LOYALTY,0
P047656,Passenger_47656,VIP,1
P047657,Passenger_47657,UNACCOMPANIED_MINOR,2
P047658,Passenger_47658,NORMAL,1
P047659,Passenger_47659,VIP,0
P047660,Passenger_47660,VIP,5
P047661,Passenger_47661,UNACCOMPANIED_MINOR,5
P047662,Passenger_47662,LOYALTY,4
P047663,Passenger_47663,VIP,1
P047664,Passenger_47664,UNACCOMPANIED_MINOR,3
P047665,Passenger_47665,VIP,2
P047666,Passenger_47666,NORMAL,3
P047667,Passenger_47667,LOYALTY,3
P047668,Passenger_47668,VIP,2
P047669,Passenger_47669,UNACCOMPANIED_MINOR,3
P047670,Passenger_47670,NORMAL,5
P047671,Passenger_47671,LOYALTY,4
P047672,Passenger_47672,LOYALTY,5
P047673,Passenger_47673,NORMAL,2
P047674,Passenger_47674,VIP,3
P047675,Passenger_47675,UNACCOMPANIED_MINOR,5
P047676,Passenger_47676,VIP,1
P047677,Passenger_47677,LOYALTY,0
P047678,Passenger_47678,NORMAL,5
P047679,Passenger_47679,NORMAL,1
P047680,Passenger_47680,LOYALTY,4
P047681,Passenger_47681,VIP,1
P047682,Passenger_47682,LOYALTY,0
P047683,Passenger_47683,NORMAL,1
P047684,Passenger_47684,NORMAL,1
P047685,Passenger_47685,NORMAL,2
P047686,Passenger_47686,LOYALTY,4
P047687,Passenger_47687,UNACCOMPANIED_MINOR,2
P047688,Passenger_47688,NORMAL,4
P047689,Passenger_47689,NORMAL,2
P047690,Passenger_47690,VIP,0
P047691,Passenger_47691,LOYALTY,0
P047692,Passenger_47692,NORMAL,0
P047693,Passenger_47693,VIP,0
P047694,Passenger_47694,UNACCOMPANIED_MINOR,3
P047695,Passenger_47695,NORMAL,4
P047696,Passenger_47696,VIP,2
P047697,Passenger_47697,VIP,5
P047698,Passenger_47698,NORMAL,3
P047699,Passenger_47699,NORMAL,2
P047700,Passenger_47700,UNACCOMPANIED_MINOR,1
P047701,Passenger_47701,UNACCOMPANIED_MINOR,4
P047702,Passenger_47702,NORMAL,1
P047703,Passenger_47703,LOYALTY,0
P047704,Passenger_47704,NORMAL,5
P047705,Passenger_47705,NORMAL,1
P047706,Passenger_47706,UNACCOMPANIED_MINOR,1
P047707,Passenger_47707,UNACCOMPANIED_MINOR,5
P047708,Passenger_47708,NORMAL,0
P047709,Passenger_47709,VIP,5
P047710,Passenger_47710,LOYALTY,5
P047711,Passenger_47711,VIP,0
P047712,Passenger_47712,UNACCOMPANIED_MINOR,3
P047713,Passenger_47713,UNACCOMPANIED_MINOR,2
P047714,Passenger_47714,VIP,1
P047715,Passenger_47715,UNACCOMPANIED_MINOR,1
P047716,Passenger_47716,LOYALTY,5
P047717,Passenger_47717,LOYALTY,1
P047718,Passenger_47718,UNACCOMPANIED_MINOR,0
P047719,Passenger_47719,VIP,3
P047720,Passenger_47720,UNACCOMPANIED_MINOR,1
P047721,Passenger_47721,UNACCOMPANIED_MINOR,5
P047722,Passenger_47722,UNACCOMPANIED_MINOR,0
P047723,Passenger_47723,VIP,0
P047724,Passenger_47724,LOYALTY,1
P047725,Passenger_47725,VIP,3
P047726,Passenger_47726,UNACCOMPANIED_MINOR,5
P047727,Passenger_47727,LOYALTY,1
P047728,Passenger_47728,LOYALTY,4
P047729,Passenger_47729,VIP,0
P047730,Passenger_47730,UNACCOMPANIED_MINOR,2
P047731,Passenger_47731,LOYALTY,4
P047732,Passenger_47732,NORMAL,4
P047733,Passenger_47733,VIP,1
P047734,Passenger_47734,NORMAL,3
P047735,Passenger_47735,UNACCOMPANIED_MINOR,1
P047736,Passenger_47736,VIP,4
P047737,Passenger_47737,LOYALTY,1
P047738,Passenger_47738,LOYALTY,4
P047739,Passenger_47739,NORMAL,3
P047740,Passenger_47740,NORMAL,4
P047741,Passenger_47741,LOYALTY,2
P047742,Passenger_47742,VIP,5
P047743,Passenger_47743,UNACCOMPANIED_MINOR,5
P047744,Passenger_47744,NORMAL,1
P047745,Passenger_47745,NORMAL,0
P047746,Passenger_47746,UNACCOMPANIED_MINOR,1
P047747,Passenger_47747,VIP,1
P047748,Passenger_47748,NORMAL,1
P047749,Passenger_47749,LOYALTY,2
P047750,Passenger_47750,NORMAL,3
P047751,Passenger_47751,LOYALTY,2
P047752,Passenger_47752,UNACCOMPANIED_MINOR,4
P047753,Passenger_47753,LOYALTY,0
P047754,Passenger_47754,LOYALTY,3
P047755,Passenger_47755,NORMAL,5
P047756,Passenger_47756,UNACCOMPANIED_MINOR,4
P047757,Passenger_47757,LOYALTY,1
P047758,Passenger_47758,UNACCOMPANIED_MINOR,5
P047759,Passenger_47759,UNACCOMPANIED_MINOR,2
P047760,Passenger_47760,UNACCOMPANIED_MINOR,3
P047761,Passenger_47761,LOYALTY,1
P047762,Passenger_47762,VIP,0
P047763,Passenger_47763,VIP,3
P047764,Passenger_47764,UNACCOMPANIED_MINOR,2
P047765,Passenger_47765,UNACCOMPANIED_MINOR,3
P047766,Passenger_47766,VIP,4
P047767,Passenger_47767,UNACCOMPANIED_MINOR,0
P047768,Passenger_47768,NORMAL,3
P047769,Passenger_47769,NORMAL,3
P047770,Passenger_47770,LOYALTY,0
P047771,Passenger_47771,LOYALTY,3
P047772,Passenger_47772,NORMAL,2
P047773,Passenger_47773,UNACCOMPANIED_MINOR,0
P047774,Passenger_47774,NORMAL,0
P047775,Passenger_47775,LOYALTY,0
P047776,Passenger_47776,UNACCOMPANIED_MINOR,5
P047777,Passenger_47777,VIP,4
P047778,Passenger_47778,VIP,4
P047779,Passenger_47779,UNACCOMPANIED_MINOR,4
P047780,Passenger_47780,VIP,4
P047781,Passenger_47781,VIP,5
P047782,Passenger_47782,NORMAL,2
P047783,Passenger_47783,NORMAL,1
P047784,Passenger_47784,LOYALTY,0
P047785,Passenger_47785,LOYALTY,1
P047786,Passenger_47786,VIP,5
P047787,Passenger_47787,LOYALTY,2
P047788,Passenger_47788,NORMAL,0
P047789,Passenger_47789,VIP,5
P047790,Passenger_47790,VIP,2
P047791,Passenger_47791,NORMAL,1
P047792,Passenger_47792,LOYALTY,4
P047793,Passenger_47793,VIP,5
P047794,Passenger_47794,LOYALTY,2
P047795,Passenger_47795,VIP,4
P047796,Passenger_47796,VIP,3
P047797,Passenger_47797,VIP,0
P047798,Passenger_47798,NORMAL,0
P047799,Passenger_47799,VIP,0
P047800,Passenger_47800,VIP,5
P047801,Passenger_47801,UNACCOMPANIED_MINOR,0
P047802,Passenger_47802,VIP,3
P047803,Passenger_47803,NORMAL,5
P047804,Passenger_47804,NORMAL,0
P047805,Passenger_47805,LOYALTY,0
P047806,Passenger_47806,LOYALTY,0
P047807,Passenger_47807,LOYALTY,3
P047808,Passenger_47808,UNACCOMPANIED_MINOR,1
P047809,Passenger_47809,LOYALTY,1
P047810,Passenger_47810,LOYALTY,5
P047811,Passenger_47811,NORMAL,5
P047812,Passenger_47812,LOYALTY,5
P047813,Passenger_47813,VIP,3
P047814,Passenger_47814,LOYALTY,1
P047815,Passenger_47815,VIP,3
P047816,Passenger_47816,UNACCOMPANIED_MINOR,4
P047817,Passenger_47817,VIP,3
P047818,Passenger_47818,VIP,5
P047819,Passenger_47819,LOYALTY,0
P047820,Passenger_47820,VIP,4
P047821,Passenger_47821,NORMAL,5
P047822,Passenger_47822,NORMAL,2
P047823,Passenger_47823,NORMAL,5
P047824,Passenger_47824,VIP,3
P047825,Passenger_47825,UNACCOMPANIED_MINOR,0
P047826,Passenger_47826,NORMAL,0
P047827,Passenger_47827,NORMAL,5
P047828,Passenger_47828,NORMAL,3
P047829,Passenger_47829,NORMAL,4
P047830,Passenger_47830,LOYALTY,2
P047831,Passenger_47831,NORMAL,4
P047832,Passenger_47832,VIP,1
P047833,Passenger_47833,UNACCOMPANIED_MINOR,4
P047834,Passenger_47834,UNACCOMPANIED_MINOR,2
P047835,Passenger_47835,NORMAL,2
P047836,Passenger_47836,LOYALTY,4
P047837,Passenger_47837,NORMAL,2
P047838,Passenger_47838,VIP,3
P047839,Passenger_47839,UNACCOMPANIED_MINOR,1
P047840,Passenger_47840,UNACCOMPANIED_MINOR,5
P047841,Passenger_47841,UNACCOMPANIED_MINOR,0
P047842,Passenger_47842,NORMAL,1
P047843,Passenger_47843,LOYALTY,0
P047844,Passenger_47844,UNACCOMPANIED_MINOR,2
P047845,Passenger_47845,LOYALTY,4
P047846,Passenger_47846,LOYALTY,4
P047847,Passenger_47847,UNACCOMPANIED_MINOR,1
P047848,Passenger_47848,VIP,1
P047849,Passenger_47849,VIP,5
P047850,Passenger_47850,UNACCOMPANIED_MINOR,1
P047851,Passenger_47851,VIP,1
P047852,Passenger_47852,UNACCOMPANIED_MINOR,4
P047853,Passenger_47853,UNACCOMPANIED_MINOR,5
P047854,Passenger_47854,VIP,5
P047855,Passenger_47855,UNACCOMPANIED_MINOR,3
P047856,Passenger_47856,VIP,2
P047857,Passenger_47857,UNACCOMPANIED_MINOR,3
P047858,Passenger_47858,NORMAL,2
P047859,Passenger_47859,UNACCOMPANIED_MINOR,0
P047860,Passenger_47860,UNACCOMPANIED_MINOR,0
P047861,Passenger_47861,VIP,4
P047862,Passenger_47862,VIP,2
P047863,Passenger_47863,LOYALTY,5
P047864,Passenger_47864,VIP,5
P047865,Passenger_47865,NORMAL,0
P047866,Passenger_47866,VIP,4
P047867,Passenger_47867,UNACCOMPANIED_MINOR,4
P047868,Passenger_47868,NORMAL,5
P047869,Passenger_47869,UNACCOMPANIED_MINOR,1
P047870,Passenger_47870,UNACCOMPANIED_MINOR,2
P047871,Passenger_47871,LOYALTY,5
P047872,Passenger_47872,NORMAL,2
P047873,Passenger_47873,LOYALTY,5
P047874,Passenger_47874,VIP,4
P047875,Passenger_47875,VIP,2
P047876,Passenger_47876,LOYALTY,0
P047877,Passenger_47877,VIP,4
P047878,Passenger_47878,UNACCOMPANIED_MINOR,3
P047879,Passenger_47879,UNACCOMPANIED_MINOR,5
P047880,Passenger_47880,LOYALTY,3
P047881,Passenger_47881,LOYALTY,5
P047882,Passenger_47882,LOYALTY,3
P047883,Passenger_47883,NORMAL,4
P047884,Passenger_47884,UNACCOMPANIED_MINOR,0
P047885,Passenger_47885,NORMAL,5
P047886,Passenger_47886,LOYALTY,2
P047887,Passenger_47887,VIP,0
P047888,Passenger_47888,UNACCOMPANIED_MINOR,5
P047889,Passenger_47889,LOYALTY,3
P047890,Passenger_47890,LOYALTY,0
P047891,Passenger_47891,NORMAL,2
P047892,Passenger_47892,NORMAL,1
P047893,Passenger_47893,VIP,0
P047894,Passenger_47894,NORMAL,4
P047895,Passenger_47895,VIP,2
P047896,Passenger_47896,LOYALTY,4
P047897,Passenger_47897,UNACCOMPANIED_MINOR,4
P047898,Passenger_47898,VIP,2
P047899,Passenger_47899,VIP,2
P047900,Passenger_47900,NORMAL,5
P047901,Passenger_47901,UNACCOMPANIED_MINOR,5
P047902,Passenger_47902,VIP,4
P047903,Passenger_47903,LOYALTY,3
P047904,Passenger_47904,UNACCOMPANIED_MINOR,1
P047905,Passenger_47905,NORMAL,4
P047906,Passenger_47906,VIP,5
P047907,Passenger_47907,NORMAL,0
P047908,Passenger_47908,UNACCOMPANIED_MINOR,4
P047909,Passenger_47909,NORMAL,2
P047910,Passenger_47910,LOYALTY,0
P047911,Passenger_47911,VIP,2
P047912,Passenger_47912,VIP,4
P047913,Passenger_47913,VIP,2
P047914,Passenger_47914,VIP,0
P047915,Passenger_47915,NORMAL,3
P047916,Passenger_47916,NORMAL,1
P047917,Passenger_47917,VIP,3
P047918,Passenger_47918,LOYALTY,4
P047919,Passenger_47919,VIP,4
P047920,Passenger_47920,UNACCOMPANIED_MINOR,0
P047921,Passenger_47921,LOYALTY,0
P047922,Passenger_47922,LOYALTY,5
P047923,Passenger_47923,UNACCOMPANIED_MINOR,3
P047924,Passenger_47924,LOYALTY,3
P047925,Passenger_47925,UNACCOMPANIED_MINOR,5
P047926,Passenger_47926,NORMAL,1
P047927,Passenger_47927,UNACCOMPANIED_MINOR,4
P047928,Passenger_47928,UNACCOMPANIED_MINOR,1
P047929,Passenger_47929,VIP,3
P047930,Passenger_47930,LOYALTY,3
P047931,Passenger_47931,UNACCOMPANIED_MINOR,2
P047932,Passenger_47932,LOYALTY,4
P047933,Passenger_47933,VIP,0
P047934,Passenger_47934,UNACCOMPANIED_MINOR,3
P047935,Passenger_47935,NORMAL,3
P047936,Passenger_47936,UNACCOMPANIED_MINOR,3
P047937,Passenger_47937,NORMAL,4
P047938,Passenger_47938,NORMAL,4
P047939,Passenger_47939,VIP,2
P047940,Passenger_47940,NORMAL,2
P047941,Passenger_47941,VIP,1
P047942,Passenger_47942,UNACCOMPANIED_MINOR,5
P047943,Passenger_47943,VIP,0
P047944,Passenger_47944,NORMAL,5
P047945,Passenger_47945,UNACCOMPANIED_MINOR,3
P047946,Passenger_47946,VIP,4
P047947,Passenger_47947,LOYALTY,2
P047948,Passenger_47948,NORMAL,1
P047949,Passenger_47949,UNACCOMPANIED_MINOR,5
P047950,Passenger_47950,LOYALTY,2
P047951,Passenger_47951,NORMAL,1
P047952,Passenger_47952,NORMAL,4
P047953,Passenger_47953,UNACCOMPANIED_MINOR,3
P047954,Passenger_47954,VIP,0
P047955,Passenger_47955,LOYALTY,2
P047956,Passenger_47956,VIP,0
P047957,Passenger_47957,VIP,0
P047958,Passenger_47958,VIP,3
P047959,Passenger_47959,NORMAL,4
P047960,Passenger_47960,NORMAL,2
P047961,Passenger_47961,LOYALTY,2
P047962,Passenger_47962,LOYALTY,4
P047963,Passenger_47963,VIP,2
P047964,Passenger_47964,VIP,4
P047965,Passenger_47965,UNACCOMPANIED_MINOR,4
P047966,Passenger_47966,UNACCOMPANIED_MINOR,1
P047967,Passenger_47967,LOYALTY,0
P047968,Passenger_47968,LOYALTY,3
P047969,Passenger_47969,LOYALTY,1
P047970,Passenger_47970,NORMAL,4
P047971,Passenger_47971,LOYALTY,0
P047972,Passenger_47972,LOYALTY,1
P047973,Passenger_47973,LOYALTY,1
P047974,Passenger_47974,UNACCOMPANIED_MINOR,0
P047975,Passenger_47975,VIP,1
P047976,Passenger_47976,UNACCOMPANIED_MINOR,3
P047977,Passenger_47977,VIP,4
P047978,Passenger_47978,NORMAL,3
P047979,Passenger_47979,LOYALTY,0
P047980,Passenger_47980,NORMAL,1
P047981,Passenger_47981,UNACCOMPANIED_MINOR,5
P047982,Passenger_47982,LOYALTY,4
P047983,Passenger_47983,VIP,2
P047984,Passenger_47984,VIP,2
P047985,Passenger_47985,NORMAL,1
P047986,Passenger_47986,NORMAL,0
P047987,Passenger_47987,NORMAL,3
P047988,Passenger_47988,NORMAL,3
P047989,Passenger_47989,UNACCOMPANIED_MINOR,5
P047990,Passenger_47990,UNACCOMPANIED_MINOR,5
P047991,Passenger_47991,VIP,1
P047992,Passenger_47992,UNACCOMPANIED_MINOR,1
P047993,Passenger_47993,NORMAL,4
P047994,Passenger_47994,VIP,4
P047995,Passenger_47995,VIP,2
P047996,Passenger_47996,UNACCOMPANIED_MINOR,4
P047997,Passenger_47997,VIP,3
P047998,Passenger_47998,VIP,5
P047999,Passenger_47999,VIP,1
P048000,Passenger_48000,LOYALTY,0
P048001,Passenger_48001,UNACCOMPANIED_MINOR,0
P048002,Passenger_48002,VIP,1
P048003,Passenger_48003,LOYALTY,2
P048004,Passenger_48004,VIP,5
P048005,Passenger_48005,LOYALTY,5
P048006,Passenger_48006,UNACCOMPANIED_MINOR,4
P048007,Passenger_48007,VIP,4
P048008,Passenger_48008,NORMAL,2
P048009,Passenger_48009,VIP,5
P048010,Passenger_48010,LOYALTY,2
P048011,Passenger_48011,NORMAL,2
P048012,Passenger_48012,NORMAL,0
P048013,Passenger_48013,NORMAL,5
P048014,Passenger_48014,LOYALTY,1
P048015,Passenger_48015,UNACCOMPANIED_MINOR,5
P048016,Passenger_48016,LOYALTY,4
P048017,Passenger_48017,LOYALTY,2
P048018,Passenger_48018,NORMAL,1
P048019,Passenger_48019,VIP,0
P048020,Passenger_48020,UNACCOMPANIED_MINOR,1
P048021,Passenger_48021,LOYALTY,5
P048022,Passenger_48022,LOYALTY,2
P048023,Passenger_48023,UNACCOMPANIED_MINOR,4
P048024,Passenger_48024,VIP,1
P048025,Passenger_48025,VIP,4
P048026,Passenger_48026,UNACCOMPANIED_MINOR,0
P048027,Passenger_48027,VIP,5
P048028,Passenger_48028,NORMAL,3
P048029,Passenger_48029,NORMAL,3
P048030,Passenger_48030,NORMAL,2
P048031,Passenger_48031,LOYALTY,4
P048032,Passenger_48032,UNACCOMPANIED_MINOR,0
P048033,Passenger_48033,VIP,1
P048034,Passenger_48034,LOYALTY,4
P048035,Passenger_48035,NORMAL,2
P048036,Passenger_48036,UNACCOMPANIED_MINOR,1
P048037,Passenger_48037,UNACCOMPANIED_MINOR,1
P048038,Passenger_48038,UNACCOMPANIED_MINOR,2
P048039,Passenger_48039,VIP,2
P048040,Passenger_48040,LOYALTY,1
P048041,Passenger_48041,NORMAL,1
P048042,Passenger_48042,UNACCOMPANIED_MINOR,2
P048043,Passenger_48043,NORMAL,2
P048044,Passenger_48044,VIP,2
P048045,Passenger_48045,UNACCOMPANIED_MINOR,4
P048046,Passenger_48046,VIP,2
P048047,Passenger_48047,LOYALTY,1
P048048,Passenger_48048,VIP,3
P048049,Passenger_48049,NORMAL,4
P048050,Passenger_48050,NORMAL,5
P048051,Passenger_48051,UNACCOMPANIED_MINOR,4
P048052,Passenger_48052,UNACCOMPANIED_MINOR,1
P048053,Passenger_48053,VIP,3
P048054,Passenger_48054,VIP,0
P048055,Passenger_48055,VIP,3
P048056,Passenger_48056,VIP,3
P048057,Passenger_48057,LOYALTY,3
P048058,Passenger_48058,NORMAL,4
P048059,Passenger_48059,LOYALTY,5
P048060,Passenger_48060,LOYALTY,0
P048061,Passenger_48061,NORMAL,1
P048062,Passenger_48062,UNACCOMPANIED_MINOR,0
P048063,Passenger_48063,LOYALTY,5
P048064,Passenger_48064,UNACCOMPANIED_MINOR,3
P048065,Passenger_48065,VIP,3
P048066,Passenger_48066,NORMAL,0
P048067,Passenger_48067,LOYALTY,3
P048068,Passenger_48068,VIP,3
P048069,Passenger_48069,LOYALTY,0
P048070,Passenger_48070,VIP,4
P048071,Passenger_48071,LOYALTY,1
P048072,Passenger_48072,UNACCOMPANIED_MINOR,4
P048073,Passenger_48073,NORMAL,5
P048074,Passenger_48074,LOYALTY,5
P048075,Passenger_48075,NORMAL,3
P048076,Passenger_48076,UNACCOMPANIED_MINOR,4
P048077,Passenger_48077,NORMAL,4
P048078,Passenger_48078,VIP,0
P048079,Passenger_48079,LOYALTY,4
P048080,Passenger_48080,VIP,3
P048081,Passenger_48081,NORMAL,5
P048082,Passenger_48082,UNACCOMPANIED_MINOR,3
P048083,Passenger_48083,VIP,1
P048084,Passenger_48084,UNACCOMPANIED_MINOR,1
P048085,Passenger_48085,NORMAL,0
P048086,Passenger_48086,UNACCOMPANIED_MINOR,0
P048087,Passenger_48087,VIP,3
P048088,Passenger_48088,NORMAL,3
P048089,Passenger_48089,NORMAL,5
P048090,Passenger_48090,UNACCOMPANIED_MINOR,4
P048091,Passenger_48091,NORMAL,3
P048092,Passenger_48092,LOYALTY,2
P048093,Passenger_48093,UNACCOMPANIED_MINOR,3
P048094,Passenger_48094,LOYALTY,1
P048095,Passenger_48095,VIP,5
P048096,Passenger_48096,VIP,4
P048097,Passenger_48097,LOYALTY,5
P048098,Passenger_48098,VIP,0
P048099,Passenger_48099,VIP,0
P048100,Passenger_48100,UNACCOMPANIED_MINOR,4
P048101,Passenger_48101,VIP,1
P048102,Passenger_48102,VIP,5
P048103,Passenger_48103,UNACCOMPANIED_MINOR,5
P048104,Passenger_48104,UNACCOMPANIED_MINOR,3
P048105,Passenger_48105,LOYALTY,4
P048106,Passenger_48106,UNACCOMPANIED_MINOR,0
P048107,Passenger_48107,VIP,0
P048108,Passenger_48108,UNACCOMPANIED_MINOR,1
P048109,Passenger_48109,UNACCOMPANIED_MINOR,5
P048110,Passenger_48110,UNACCOMPANIED_MINOR,0
P048111,Passenger_48111,UNACCOMPANIED_MINOR,4
P048112,Passenger_48112,UNACCOMPANIED_MINOR,2
P048113,Passenger_48113,LOYALTY,0
P048114,Passenger_48114,NORMAL,2
P048115,Passenger_48115,VIP,1
P048116,Passenger_48116,LOYALTY,1
P048117,Passenger_48117,LOYALTY,3
P048118,Passenger_48118,UNACCOMPANIED_MINOR,2
P048119,Passenger_48119,LOYALTY,3
P048120,Passenger_48120,UNACCOMPANIED_MINOR,0
P048121,Passenger_48121,VIP,1
P048122,Passenger_48122,UNACCOMPANIED_MINOR,5
P048123,Passenger_48123,LOYALTY,5
P048124,Passenger_48124,NORMAL,3
P048125,Passenger_48125,UNACCOMPANIED_MINOR,1
P048126,Passenger_48126,NORMAL,2
P048127,Passenger_48127,LOYALTY,1
P048128,Passenger_48128,NORMAL,3
P048129,Passenger_48129,VIP,5
P048130,Passenger_48130,LOYALTY,3
P048131,Passenger_48131,UNACCOMPANIED_MINOR,4
P048132,Passenger_48132,VIP,3
P048133,Passenger_48133,LOYALTY,2
P048134,Passenger_48134,VIP,3
P048135,Passenger_48135,UNACCOMPANIED_MINOR,2
P048136,Passenger_48136,NORMAL,2
P048137,Passenger_48137,VIP,1
P048138,Passenger_48138,LOYALTY,1
P048139,Passenger_48139,UNACCOMPANIED_MINOR,4
P048140,Passenger_48140,LOYALTY,2
P048141,Passenger_48141,VIP,3
P048142,Passenger_48142,VIP,4
P048143,Passenger_48143,VIP,4
P048144,Passenger_48144,LOYALTY,0
P048145,Passenger_48145,LOYALTY,5
P048146,Passenger_48146,UNACCOMPANIED_MINOR,0
P048147,Passenger_48147,VIP,2
P048148,Passenger_48148,NORMAL,2
P048149,Passenger_48149,NORMAL,5
P048150,Passenger_48150,NORMAL,1
P048151,Passenger_48151,UNACCOMPANIED_MINOR,5
P048152,Passenger_48152,VIP,2
P048153,Passenger_48153,LOYALTY,0
P048154,Passenger_48154,UNACCOMPANIED_MINOR,2
P048155,Passenger_48155,UNACCOMPANIED_MINOR,5
P048156,Passenger_48156,NORMAL,0
P048157,Passenger_48157,VIP,5
P048158,Passenger_48158,UNACCOMPANIED_MINOR,5
P048159,Passenger_48159,LOYALTY,2
P048160,Passenger_48160,LOYALTY,4
P048161,Passenger_48161,LOYALTY,5
P048162,Passenger_48162,UNACCOMPANIED_MINOR,4
P048163,Passenger_48163,UNACCOMPANIED_MINOR,5
P048164,Passenger_48164,UNACCOMPANIED_MINOR,5
P048165,Passenger_48165,LOYALTY,4
P048166,Passenger_48166,NORMAL,1
P048167,Passenger_48167,UNACCOMPANIED_MINOR,1
P048168,Passenger_48168,LOYALTY,5
P048169,Passenger_48169,LOYALTY,3
P048170,Passenger_48170,NORMAL,2
P048171,Passenger_48171,UNACCOMPANIED_MINOR,3
P048172,Passenger_48172,LOYALTY,5
P048173,Passenger_48173,UNACCOMPANIED_MINOR,4
P048174,Passenger_48174,UNACCOMPANIED_MINOR,4
P048175,Passenger_48175,UNACCOMPANIED_MINOR,0
P048176,Passenger_48176,VIP,0
P048177,Passenger_48177,NORMAL,4
P048178,Passenger_48178,NORMAL,4
P048179,Passenger_48179,LOYALTY,2
P048180,Passenger_48180,UNACCOMPANIED_MINOR,0
P048181,Passenger_48181,LOYALTY,4
P048182,Passenger_48182,LOYALTY,4
P048183,Passenger_48183,VIP,2
P048184,Passenger_48184,VIP,0
P048185,Passenger_48185,LOYALTY,0
P048186,Passenger_48186,UNACCOMPANIED_MINOR,4
P048187,Passenger_48187,NORMAL,5
P048188,Passenger_48188,UNACCOMPANIED_MINOR,3
P048189,Passenger_48189,LOYALTY,3
P048190,Passenger_48190,NORMAL,4
P048191,Passenger_48191,UNACCOMPANIED_MINOR,2
P048192,Passenger_48192,VIP,2
P048193,Passenger_48193,UNACCOMPANIED_MINOR,4
P048194,Passenger_48194,UNACCOMPANIED_MINOR,3
P048195,Passenger_48195,UNACCOMPANIED_MINOR,0
P048196,Passenger_48196,LOYALTY,4
P048197,Passenger_48197,LOYALTY,0
P048198,Passenger_48198,LOYALTY,0
P048199,Passenger_48199,UNACCOMPANIED_MINOR,0
P048200,Passenger_48200,LOYALTY,2
P048201,Passenger_48201,LOYALTY,2
P048202,Passenger_48202,VIP,4
P048203,Passenger_48203,VIP,5
P048204,Passenger_48204,UNACCOMPANIED_MINOR,5
P048205,Passenger_48205,UNACCOMPANIED_MINOR,4
P048206,Passenger_48206,LOYALTY,3
P048207,Passenger_48207,NORMAL,4
P048208,Passenger_48208,LOYALTY,2
P048209,Passenger_48209,UNACCOMPANIED_MINOR,0
P048210,Passenger_48210,NORMAL,5
P048211,Passenger_48211,UNACCOMPANIED_MINOR,5
P048212,Passenger_48212,LOYALTY,0
P048213,Passenger_48213,NORMAL,0
P048214,Passenger_48214,VIP,3
P048215,Passenger_48215,UNACCOMPANIED_MINOR,1
P048216,Passenger_48216,UNACCOMPANIED_MINOR,4
P048217,Passenger_48217,NORMAL,5
P048218,Passenger_48218,UNACCOMPANIED_MINOR,5
P048219,Passenger_48219,VIP,0
P048220,Passenger_48220,VIP,2
P048221,Passenger_48221,NORMAL,3
P048222,Passenger_48222,NORMAL,3
P048223,Passenger_48223,VIP,0
P048224,Passenger_48224,NORMAL,1
P048225,Passenger_48225,LOYALTY,3
P048226,Passenger_48226,NORMAL,0
P048227,Passenger_48227,VIP,0
P048228,Passenger_48228,NORMAL,2
