pnr_id,passenger_id,flight_id,seat_class
PNR057470,P057470,FL04505,ECONOMY
PNR057471,P057471,FL05979,BUSINESS
PNR057472,P057472,FL06809,ECONOMY
PNR057473,P057473,FL01550,BUSINESS
PNR057474,P057474,FL03685,BUSINESS
PNR057475,P057475,FL02457,ECONOMY
PNR057476,P057476,FL06159,BUSINESS
PNR057477,P057477,FL09154,ECONOMY
PNR057478,P057478,FL07825,FIRST
PNR057479,P057479,FL01905,BUSINESS
PNR057480,P057480,FL08495,FIRST
PNR057481,P057481,FL07175,ECONOMY
PNR057482,P057482,FL07355,FIRST
PNR057483,P057483,FL02826,FIRST
PNR057484,P057484,FL08213,ECONOMY
PNR057485,P057485,FL04295,FIRST
PNR057486,P057486,FL01727,ECONOMY
PNR057487,P057487,FL04166,FIRST
PNR057488,P057488,FL05650,BUSINESS
PNR057489,P057489,FL07400,FIRST
PNR057490,P057490,FL04839,FIRST
PNR057491,P057491,FL00316,ECONOMY
PNR057492,P057492,FL08086,ECONOMY
PNR057493,P057493,FL08112,BUSINESS
PNR057494,P057494,FL09169,FIRST
PNR057495,P057495,FL05784,BUSINESS
PNR057496,P057496,FL01495,ECONOMY
PNR057497,P057497,FL03966,ECONOMY
PNR057498,P057498,FL03822,BUSINESS
PNR057499,P057499,FL07680,ECONOMY
PNR057500,P057500,FL07098,FIRST
PNR057501,P057501,FL06855,FIRST
PNR057502,P057502,FL08057,ECONOMY
PNR057503,P057503,FL02773,FIRST
PNR057504,P057504,FL04868,ECONOMY
PNR057505,P057505,FL07730,BUSINESS
PNR057506,P057506,FL07534,ECONOMY
PNR057507,P057507,FL08380,FIRST
PNR057508,P057508,FL04118,ECONOMY
PNR057509,P057509,FL06004,FIRST
PNR057510,P057510,FL02138,BUSINESS
PNR057511,P057511,FL05512,ECONOMY
PNR057512,P057512,FL01409,BUSINESS
PNR057513,P057513,FL08198,BUSINESS
PNR057514,P057514,FL01372,FIRST
PNR057515,P057515,FL04822,BUSINESS
PNR057516,P057516,FL04189,ECONOMY
PNR057517,P057517,FL05150,ECONOMY
PNR057518,P057518,FL03438,ECONOMY
PNR057519,P057519,FL04581,ECONOMY
PNR057520,P057520,FL02332,BUSINESS
PNR057521,P057521,FL05823,ECONOMY
PNR057522,P057522,FL06758,ECONOMY
PNR057523,P057523,FL04370,BUSINESS
PNR057524,P057524,FL01737,ECONOMY
PNR057525,P057525,FL05725,FIRST
PNR057526,P057526,FL03689,FIRST
PNR057527,P057527,FL09915,BUSINESS
PNR057528,P057528,FL05943,BUSINESS
PNR057529,P057529,FL05121,FIRST
PNR057530,P057530,FL03836,ECONOMY
PNR057531,P057531,FL09651,ECONOMY
PNR057532,P057532,FL02283,FIRST
PNR057533,P057533,FL09488,FIRST
PNR057534,P057534,FL05445,ECONOMY
PNR057535,P057535,FL08175,FIRST
PNR057536,P057536,FL03216,ECONOMY
PNR057537,P057537,FL01958,FIRST
PNR057538,P057538,FL09321,ECONOMY
PNR057539,P057539,FL08972,ECONOMY
PNR057540,P057540,FL01851,BUSINESS
PNR057541,P057541,FL03772,FIRST
PNR057542,P057542,FL08800,BUSINESS
PNR057543,P057543,FL08095,ECONOMY
PNR057544,P057544,FL00526,ECONOMY
PNR057545,P057545,FL06967,BUSINESS
PNR057546,P057546,FL01149,ECONOMY
PNR057547,P057547,FL09959,BUSINESS
PNR057548,P057548,FL06545,BUSINESS
PNR057549,P057549,FL03373,ECONOMY
PNR057550,P057550,FL03216,BUSINESS
PNR057551,P057551,FL08153,BUSINESS
PNR057552,P057552,FL01079,BUSINESS
PNR057553,P057553,FL07666,FIRST
PNR057554,P057554,FL04931,FIRST
PNR057555,P057555,FL04583,FIRST
PNR057556,P057556,FL01145,BUSINESS
PNR057557,P057557,FL07921,ECONOMY
PNR057558,P057558,FL08693,BUSINESS
PNR057559,P057559,FL09492,ECONOMY
PNR057560,P057560,FL05150,ECONOMY
PNR057561,P057561,FL00310,ECONOMY
PNR057562,P057562,FL01173,ECONOMY
PNR057563,P057563,FL06004,ECONOMY
PNR057564,P057564,FL03283,ECONOMY
PNR057565,P057565,FL00057,FIRST
PNR057566,P057566,FL03620,FIRST
PNR057567,P057567,FL05192,ECONOMY
PNR057568,P057568,FL06431,ECONOMY
PNR057569,P057569,FL06562,FIRST
PNR057570,P057570,FL04651,BUSINESS
PNR057571,P057571,FL02048,FIRST
PNR057572,P057572,FL00765,ECONOMY
PNR057573,P057573,FL07595,BUSINESS
PNR057574,P057574,FL06163,ECONOMY
PNR057575,P057575,FL00651,FIRST
PNR057576,P057576,FL08957,BUSINESS
PNR057577,P057577,FL04749,BUSINESS
PNR057578,P057578,FL03190,FIRST
PNR057579,P057579,FL07039,ECONOMY
PNR057580,P057580,FL07535,FIRST
PNR057581,P057581,FL08128,FIRST
PNR057582,P057582,FL05575,BUSINESS
PNR057583,P057583,FL08589,FIRST
PNR057584,P057584,FL05255,FIRST
PNR057585,P057585,FL02195,FIRST
PNR057586,P057586,FL03575,BUSINESS
PNR057587,P057587,FL07643,BUSINESS
PNR057588,P057588,FL04903,ECONOMY
PNR057589,P057589,FL07887,BUSINESS
PNR057590,P057590,FL03865,ECONOMY
PNR057591,P057591,FL08090,BUSINESS
PNR057592,P057592,FL04021,FIRST
PNR057593,P057593,FL07562,ECONOMY
PNR057594,P057594,FL02367,ECONOMY
PNR057595,P057595,FL04664,FIRST
PNR057596,P057596,FL09616,FIRST
PNR057597,P057597,FL02815,FIRST
PNR057598,P057598,FL08233,BUSINESS
PNR057599,P057599,FL00642,BUSINESS
PNR057600,P057600,FL04342,BUSINESS
PNR057601,P057601,FL02413,FIRST
PNR057602,P057602,FL07594,ECONOMY
PNR057603,P057603,FL06549,FIRST
PNR057604,P057604,FL05744,BUSINESS
PNR057605,P057605,FL05428,FIRST
PNR057606,P057606,FL08838,BUSINESS
PNR057607,P057607,FL05294,ECONOMY
PNR057608,P057608,FL05547,FIRST
PNR057609,P057609,FL02221,BUSINESS
PNR057610,P057610,FL07505,BUSINESS
PNR057611,P057611,FL02768,ECONOMY
PNR057612,P057612,FL00190,ECONOMY
PNR057613,P057613,FL02004,BUSINESS
PNR057614,P057614,FL01839,ECONOMY
PNR057615,P057615,FL08723,BUSINESS
PNR057616,P057616,FL03645,ECONOMY
PNR057617,P057617,FL03953,ECONOMY
PNR057618,P057618,FL01804,BUSINESS
PNR057619,P057619,FL05441,ECONOMY
PNR057620,P057620,FL01277,FIRST
PNR057621,P057621,FL04442,BUSINESS
PNR057622,P057622,FL00891,BUSINESS
PNR057623,P057623,FL05776,ECONOMY
PNR057624,P057624,FL05059,BUSINESS
PNR057625,P057625,FL07200,BUSINESS
PNR057626,P057626,FL04707,FIRST
PNR057627,P057627,FL08706,BUSINESS
PNR057628,P057628,FL08393,BUSINESS
PNR057629,P057629,FL01771,ECONOMY
PNR057630,P057630,FL07948,ECONOMY
PNR057631,P057631,FL01320,BUSINESS
PNR057632,P057632,FL08199,ECONOMY
PNR057633,P057633,FL06627,ECONOMY
PNR057634,P057634,FL00456,ECONOMY
PNR057635,P057635,FL04981,FIRST
PNR057636,P057636,FL02089,FIRST
PNR057637,P057637,FL01791,BUSINESS
PNR057638,P057638,FL00960,BUSINESS
PNR057639,P057639,FL05071,BUSINESS
PNR057640,P057640,FL03953,ECONOMY
PNR057641,P057641,FL00067,FIRST
PNR057642,P057642,FL09189,FIRST
PNR057643,P057643,FL00788,BUSINESS
PNR057644,P057644,FL00940,ECONOMY
PNR057645,P057645,FL09061,BUSINESS
PNR057646,P057646,FL03490,BUSINESS
PNR057647,P057647,FL02136,FIRST
PNR057648,P057648,FL01268,FIRST
PNR057649,P057649,FL02887,FIRST
PNR057650,P057650,FL07758,BUSINESS
PNR057651,P057651,FL01889,BUSINESS
PNR057652,P057652,FL05613,FIRST
PNR057653,P057653,FL02634,BUSINESS
PNR057654,P057654,FL01958,BUSINESS
PNR057655,P057655,FL07987,FIRST
PNR057656,P057656,FL07071,ECONOMY
PNR057657,P057657,FL07380,FIRST
PNR057658,P057658,FL00115,FIRST
PNR057659,P057659,FL05047,ECONOMY
PNR057660,P057660,FL01689,FIRST
PNR057661,P057661,FL08931,FIRST
PNR057662,P057662,FL00438,BUSINESS
PNR057663,P057663,FL03812,BUSINESS
PNR057664,P057664,FL03246,FIRST
PNR057665,P057665,FL05603,ECONOMY
PNR057666,P057666,FL07480,FIRST
PNR057667,P057667,FL02621,BUSINESS
PNR057668,P057668,FL03560,FIRST
PNR057669,P057669,FL00428,BUSINESS
PNR057670,P057670,FL04792,FIRST
PNR057671,P057671,FL03713,FIRST
PNR057672,P057672,FL00820,BUSINESS
PNR057673,P057673,FL03779,ECONOMY
PNR057674,P057674,FL05501,FIRST
PNR057675,P057675,FL02566,BUSINESS
PNR057676,P057676,FL03959,ECONOMY
PNR057677,P057677,FL09215,BUSINESS
PNR057678,P057678,FL07020,FIRST
PNR057679,P057679,FL01443,BUSINESS
PNR057680,P057680,FL02291,FIRST
PNR057681,P057681,FL01418,FIRST
PNR057682,P057682,FL07596,FIRST
PNR057683,P057683,FL09342,FIRST
PNR057684,P057684,FL00430,FIRST
PNR057685,P057685,FL09243,FIRST
PNR057686,P057686,FL05282,ECONOMY
PNR057687,P057687,FL04013,FIRST
PNR057688,P057688,FL03752,BUSINESS
PNR057689,P057689,FL09409,FIRST
PNR057690,P057690,FL05401,BUSINESS
PNR057691,P057691,FL06026,ECONOMY
PNR057692,P057692,FL01545,ECONOMY
PNR057693,P057693,FL08882,BUSINESS
PNR057694,P057694,FL08853,FIRST
PNR057695,P057695,FL00190,BUSINESS
PNR057696,P057696,FL02758,FIRST
PNR057697,P057697,FL04853,FIRST
PNR057698,P057698,FL04020,ECONOMY
PNR057699,P057699,FL09816,ECONOMY
PNR057700,P057700,FL03711,FIRST
PNR057701,P057701,FL02872,FIRST
PNR057702,P057702,FL05358,BUSINESS
PNR057703,P057703,FL04653,FIRST
PNR057704,P057704,FL05659,FIRST
PNR057705,P057705,FL05195,ECONOMY
PNR057706,P057706,FL02149,FIRST
PNR057707,P057707,FL03976,FIRST
PNR057708,P057708,FL09874,BUSINESS
PNR057709,P057709,FL08647,BUSINESS
PNR057710,P057710,FL03074,FIRST
PNR057711,P057711,FL00098,ECONOMY
PNR057712,P057712,FL04651,BUSINESS
PNR057713,P057713,FL06568,BUSINESS
PNR057714,P057714,FL01937,FIRST
PNR057715,P057715,FL06154,ECONOMY
PNR057716,P057716,FL06003,FIRST
PNR057717,P057717,FL07781,FIRST
PNR057718,P057718,FL04747,ECONOMY
PNR057719,P057719,FL03615,FIRST
PNR057720,P057720,FL07962,ECONOMY
PNR057721,P057721,FL02001,BUSINESS
PNR057722,P057722,FL05330,FIRST
PNR057723,P057723,FL06181,BUSINESS
PNR057724,P057724,FL04654,FIRST
PNR057725,P057725,FL00916,FIRST
PNR057726,P057726,FL01566,ECONOMY
PNR057727,P057727,FL05967,BUSINESS
PNR057728,P057728,FL06655,FIRST
PNR057729,P057729,FL00668,ECONOMY
PNR057730,P057730,FL06844,ECONOMY
PNR057731,P057731,FL07759,BUSINESS
PNR057732,P057732,FL06198,ECONOMY
PNR057733,P057733,FL06632,ECONOMY
PNR057734,P057734,FL07637,BUSINESS
PNR057735,P057735,FL07045,BUSINESS
PNR057736,P057736,FL00799,BUSINESS
PNR057737,P057737,FL04779,ECONOMY
PNR057738,P057738,FL07929,ECONOMY
PNR057739,P057739,FL02913,FIRST
PNR057740,P057740,FL04913,ECONOMY
PNR057741,P057741,FL06530,FIRST
PNR057742,P057742,FL09075,ECONOMY
PNR057743,P057743,FL01557,FIRST
PNR057744,P057744,FL01896,FIRST
PNR057745,P057745,FL00894,ECONOMY
PNR057746,P057746,FL05723,FIRST
PNR057747,P057747,FL00985,ECONOMY
PNR057748,P057748,FL00467,BUSINESS
PNR057749,P057749,FL05989,ECONOMY
PNR057750,P057750,FL01359,ECONOMY
PNR057751,P057751,FL01199,ECONOMY
PNR057752,P057752,FL03827,BUSINESS
PNR057753,P057753,FL04635,ECONOMY
PNR057754,P057754,FL07512,ECONOMY
PNR057755,P057755,FL06092,FIRST
PNR057756,P057756,FL00041,FIRST
PNR057757,P057757,FL05401,FIRST
PNR057758,P057758,FL03046,ECONOMY
PNR057759,P057759,FL06619,FIRST
PNR057760,P057760,FL00868,BUSINESS
PNR057761,P057761,FL00081,BUSINESS
PNR057762,P057762,FL07533,BUSINESS
PNR057763,P057763,FL09205,ECONOMY
PNR057764,P057764,FL01229,FIRST
PNR057765,P057765,FL08836,ECONOMY
PNR057766,P057766,FL01748,FIRST
PNR057767,P057767,FL03260,ECONOMY
PNR057768,P057768,FL09444,BUSINESS
PNR057769,P057769,FL06996,ECONOMY
PNR057770,P057770,FL04885,FIRST
PNR057771,P057771,FL03419,FIRST
PNR057772,P057772,FL02805,ECONOMY
PNR057773,P057773,FL01215,BUSINESS
PNR057774,P057774,FL03428,BUSINESS
PNR057775,P057775,FL00902,FIRST
PNR057776,P057776,FL08744,ECONOMY
PNR057777,P057777,FL00643,FIRST
PNR057778,P057778,FL09705,FIRST
PNR057779,P057779,FL06704,BUSINESS
PNR057780,P057780,FL01047,BUSINESS
PNR057781,P057781,FL06104,FIRST
PNR057782,P057782,FL02065,FIRST
PNR057783,P057783,FL07740,ECONOMY
PNR057784,P057784,FL04436,FIRST
PNR057785,P057785,FL01841,BUSINESS
PNR057786,P057786,FL00851,ECONOMY
PNR057787,P057787,FL02915,ECONOMY
PNR057788,P057788,FL05131,BUSINESS
PNR057789,P057789,FL04539,BUSINESS
PNR057790,P057790,FL08767,BUSINESS
PNR057791,P057791,FL07606,BUSINESS
PNR057792,P057792,FL08763,FIRST
PNR057793,P057793,FL01102,FIRST
PNR057794,P057794,FL03129,BUSINESS
PNR057795,P057795,FL00067,ECONOMY
PNR057796,P057796,FL05031,FIRST
PNR057797,P057797,FL08135,BUSINESS
PNR057798,P057798,FL01418,ECONOMY
PNR057799,P057799,FL09187,BUSINESS
PNR057800,P057800,FL06056,BUSINESS
PNR057801,P057801,FL03387,BUSINESS
PNR057802,P057802,FL04341,FIRST
PNR057803,P057803,FL08265,ECONOMY
PNR057804,P057804,FL02780,ECONOMY
PNR057805,P057805,FL06751,FIRST
PNR057806,P057806,FL09656,ECONOMY
PNR057807,P057807,FL08756,ECONOMY
PNR057808,P057808,FL03013,BUSINESS
PNR057809,P057809,FL09711,BUSINESS
PNR057810,P057810,FL04787,ECONOMY
PNR057811,P057811,FL07234,ECONOMY
PNR057812,P057812,FL03352,ECONOMY
PNR057813,P057813,FL07953,FIRST
PNR057814,P057814,FL09670,ECONOMY
PNR057815,P057815,FL05552,FIRST
PNR057816,P057816,FL01588,BUSINESS
PNR057817,P057817,FL00874,FIRST
PNR057818,P057818,FL01545,FIRST
PNR057819,P057819,FL03376,BUSINESS
PNR057820,P057820,FL07264,ECONOMY
PNR057821,P057821,FL05746,ECONOMY
PNR057822,P057822,FL05529,FIRST
PNR057823,P057823,FL04365,FIRST
PNR057824,P057824,FL09639,BUSINESS
PNR057825,P057825,FL09841,BUSINESS
PNR057826,P057826,FL02287,FIRST
PNR057827,P057827,FL09343,ECONOMY
PNR057828,P057828,FL06761,BUSINESS
PNR057829,P057829,FL07499,ECONOMY
PNR057830,P057830,FL03203,BUSINESS
PNR057831,P057831,FL02663,BUSINESS
PNR057832,P057832,FL07497,ECONOMY
PNR057833,P057833,FL01917,BUSINESS
PNR057834,P057834,FL06338,BUSINESS
PNR057835,P057835,FL07052,FIRST
PNR057836,P057836,FL01434,ECONOMY
PNR057837,P057837,FL05495,FIRST
PNR057838,P057838,FL02718,ECONOMY
PNR057839,P057839,FL08811,ECONOMY
PNR057840,P057840,FL02756,BUSINESS
PNR057841,P057841,FL04153,ECONOMY
PNR057842,P057842,FL06807,FIRST
PNR057843,P057843,FL05325,FIRST
PNR057844,P057844,FL03971,FIRST
PNR057845,P057845,FL02023,ECONOMY
PNR057846,P057846,FL03483,BUSINESS
PNR057847,P057847,FL02588,FIRST
PNR057848,P057848,FL01142,ECONOMY
PNR057849,P057849,FL08264,ECONOMY
PNR057850,P057850,FL00043,ECONOMY
PNR057851,P057851,FL06445,ECONOMY
PNR057852,P057852,FL07976,BUSINESS
PNR057853,P057853,FL02752,BUSINESS
PNR057854,P057854,FL02589,BUSINESS
PNR057855,P057855,FL07159,BUSINESS
PNR057856,P057856,FL04571,ECONOMY
PNR057857,P057857,FL08018,ECONOMY
PNR057858,P057858,FL02244,FIRST
PNR057859,P057859,FL05081,BUSINESS
PNR057860,P057860,FL09393,ECONOMY
PNR057861,P057861,FL05528,ECONOMY
PNR057862,P057862,FL03367,ECONOMY
PNR057863,P057863,FL03562,FIRST
PNR057864,P057864,FL01857,FIRST
PNR057865,P057865,FL03370,BUSINESS
PNR057866,P057866,FL03980,ECONOMY
PNR057867,P057867,FL09027,ECONOMY
PNR057868,P057868,FL05339,FIRST
PNR057869,P057869,FL03456,FIRST
PNR057870,P057870,FL06553,ECONOMY
PNR057871,P057871,FL06101,BUSINESS
PNR057872,P057872,FL03074,ECONOMY
PNR057873,P057873,FL07101,BUSINESS
PNR057874,P057874,FL00807,ECONOMY
PNR057875,P057875,FL01262,FIRST
PNR057876,P057876,FL07213,ECONOMY
PNR057877,P057877,FL03426,BUSINESS
PNR057878,P057878,FL06227,BUSINESS
PNR057879,P057879,FL01331,BUSINESS
PNR057880,P057880,FL09460,ECONOMY
PNR057881,P057881,FL00890,FIRST
PNR057882,P057882,FL05834,BUSINESS
PNR057883,P057883,FL01889,BUSINESS
PNR057884,P057884,FL04735,FIRST
PNR057885,P057885,FL06962,FIRST
PNR057886,P057886,FL05140,ECONOMY
PNR057887,P057887,FL01279,FIRST
PNR057888,P057888,FL06900,ECONOMY
PNR057889,P057889,FL02474,ECONOMY
PNR057890,P057890,FL01591,BUSINESS
PNR057891,P057891,FL08776,FIRST
PNR057892,P057892,FL07247,FIRST
PNR057893,P057893,FL01115,ECONOMY
PNR057894,P057894,FL09293,ECONOMY
PNR057895,P057895,FL01641,BUSINESS
PNR057896,P057896,FL07933,FIRST
PNR057897,P057897,FL01425,FIRST
PNR057898,P057898,FL05846,ECONOMY
PNR057899,P057899,FL09536,BUSINESS
PNR057900,P057900,FL03787,ECONOMY
PNR057901,P057901,FL09113,ECONOMY
PNR057902,P057902,FL09511,ECONOMY
PNR057903,P057903,FL00615,ECONOMY
PNR057904,P057904,FL04880,ECONOMY
PNR057905,P057905,FL09032,ECONOMY
PNR057906,P057906,FL06275,FIRST
PNR057907,P057907,FL05962,ECONOMY
PNR057908,P057908,FL05717,ECONOMY
PNR057909,P057909,FL04955,ECONOMY
PNR057910,P057910,FL01291,ECONOMY
PNR057911,P057911,FL02791,ECONOMY
PNR057912,P057912,FL07554,ECONOMY
PNR057913,P057913,FL00880,FIRST
PNR057914,P057914,FL06579,BUSINESS
PNR057915,P057915,FL04537,BUSINESS
PNR057916,P057916,FL04527,ECONOMY
PNR057917,P057917,FL05908,FIRST
PNR057918,P057918,FL09755,FIRST
PNR057919,P057919,FL07513,FIRST
PNR057920,P057920,FL08606,FIRST
PNR057921,P057921,FL07115,FIRST
PNR057922,P057922,FL09741,ECONOMY
PNR057923,P057923,FL02983,BUSINESS
PNR057924,P057924,FL01936,BUSINESS
PNR057925,P057925,FL08805,ECONOMY
PNR057926,P057926,FL08158,FIRST
PNR057927,P057927,FL01651,ECONOMY
PNR057928,P057928,FL01941,ECONOMY
PNR057929,P057929,FL06535,FIRST
PNR057930,P057930,FL08850,BUSINESS
PNR057931,P057931,FL03222,FIRST
PNR057932,P057932,FL07861,BUSINESS
PNR057933,P057933,FL03028,FIRST
PNR057934,P057934,FL07668,FIRST
PNR057935,P057935,FL01853,BUSINESS
PNR057936,P057936,FL06443,FIRST
PNR057937,P057937,FL03490,FIRST
PNR057938,P057938,FL00985,BUSINESS
PNR057939,P057939,FL02207,BUSINESS
PNR057940,P057940,FL04596,BUSINESS
PNR057941,P057941,FL01800,BUSINESS
PNR057942,P057942,FL02008,FIRST
PNR057943,P057943,FL05958,FIRST
PNR057944,P057944,FL02730,FIRST
PNR057945,P057945,FL04553,ECONOMY
PNR057946,P057946,FL05444,ECONOMY
PNR057947,P057947,FL06095,FIRST
PNR057948,P057948,FL09084,FIRST
PNR057949,P057949,FL07315,ECONOMY
PNR057950,P057950,FL06169,BUSINESS
PNR057951,P057951,FL03497,ECONOMY
PNR057952,P057952,FL05082,ECONOMY
PNR057953,P057953,FL02402,FIRST
PNR057954,P057954,FL03174,ECONOMY
PNR057955,P057955,FL05074,BUSINESS
PNR057956,P057956,FL01035,ECONOMY
PNR057957,P057957,FL04439,ECONOMY
PNR057958,P057958,FL09600,ECONOMY
PNR057959,P057959,FL09856,BUSINESS
PNR057960,P057960,FL03495,ECONOMY
PNR057961,P057961,FL04657,ECONOMY
PNR057962,P057962,FL06577,FIRST
PNR057963,P057963,FL05602,BUSINESS
PNR057964,P057964,FL06203,BUSINESS
PNR057965,P057965,FL06936,FIRST
PNR057966,P057966,FL07974,FIRST
PNR057967,P057967,FL09964,ECONOMY
PNR057968,P057968,FL08974,ECONOMY
PNR057969,P057969,FL03258,FIRST
PNR057970,P057970,FL02128,BUSINESS
PNR057971,P057971,FL06613,FIRST
PNR057972,P057972,FL04649,ECONOMY
PNR057973,P057973,FL04555,BUSINESS
PNR057974,P057974,FL09386,BUSINESS
PNR057975,P057975,FL05094,FIRST
PNR057976,P057976,FL07156,ECONOMY
PNR057977,P057977,FL05439,BUSINESS
PNR057978,P057978,FL01264,BUSINESS
PNR057979,P057979,FL09436,ECONOMY
PNR057980,P057980,FL00973,BUSINESS
PNR057981,P057981,FL07175,ECONOMY
PNR057982,P057982,FL06796,ECONOMY
PNR057983,P057983,FL07344,ECONOMY
PNR057984,P057984,FL01232,BUSINESS
PNR057985,P057985,FL09061,FIRST
PNR057986,P057986,FL09526,ECONOMY
PNR057987,P057987,FL01125,FIRST
PNR057988,P057988,FL01259,BUSINESS
PNR057989,P057989,FL00203,BUSINESS
PNR057990,P057990,FL01702,BUSINESS
PNR057991,P057991,FL07796,ECONOMY
PNR057992,P057992,FL09087,BUSINESS
PNR057993,P057993,FL05203,FIRST
PNR057994,P057994,FL01963,BUSINESS
PNR057995,P057995,FL05163,FIRST
PNR057996,P057996,FL03731,FIRST
PNR057997,P057997,FL07020,FIRST
PNR057998,P057998,FL00889,ECONOMY
PNR057999,P057999,FL02057,ECONOMY
PNR058000,P058000,FL08091,ECONOMY
PNR058001,P058001,FL08048,FIRST
PNR058002,P058002,FL01986,ECONOMY
PNR058003,P058003,FL02723,ECONOMY
PNR058004,P058004,FL07343,BUSINESS
PNR058005,P058005,FL02417,BUSINESS
PNR058006,P058006,FL05999,BUSINESS
PNR058007,P058007,FL08730,ECONOMY
PNR058008,P058008,FL07996,FIRST
PNR058009,P058009,FL07534,ECONOMY
PNR058010,P058010,FL06778,BUSINESS
PNR058011,P058011,FL02689,FIRST
PNR058012,P058012,FL01942,BUSINESS
PNR058013,P058013,FL06430,FIRST
PNR058014,P058014,FL00279,BUSINESS
PNR058015,P058015,FL06285,FIRST
PNR058016,P058016,FL01442,FIRST
PNR058017,P058017,FL08647,FIRST
PNR058018,P058018,FL02214,FIRST
PNR058019,P058019,FL06093,FIRST
PNR058020,P058020,FL06223,BUSINESS
PNR058021,P058021,FL02960,FIRST
PNR058022,P058022,FL08327,ECONOMY
PNR058023,P058023,FL06933,ECONOMY
PNR058024,P058024,FL00848,ECONOMY
PNR058025,P058025,FL07553,BUSINESS
PNR058026,P058026,FL03501,FIRST
PNR058027,P058027,FL04611,FIRST
PNR058028,P058028,FL09254,ECONOMY
PNR058029,P058029,FL01961,FIRST
PNR058030,P058030,FL07928,ECONOMY
PNR058031,P058031,FL07843,FIRST
PNR058032,P058032,FL07813,FIRST
PNR058033,P058033,FL05647,ECONOMY
PNR058034,P058034,FL02125,ECONOMY
PNR058035,P058035,FL01236,FIRST
PNR058036,P058036,FL06798,ECONOMY
PNR058037,P058037,FL02955,FIRST
PNR058038,P058038,FL03527,BUSINESS
PNR058039,P058039,FL01174,FIRST
PNR058040,P058040,FL01801,BUSINESS
PNR058041,P058041,FL09886,FIRST
PNR058042,P058042,FL05815,FIRST
PNR058043,P058043,FL03735,ECONOMY
PNR058044,P058044,FL00213,ECONOMY
PNR058045,P058045,FL03319,FIRST
PNR058046,P058046,FL05162,FIRST
PNR058047,P058047,FL08828,ECONOMY
PNR058048,P058048,FL05657,FIRST
PNR058049,P058049,FL09016,FIRST
PNR058050,P058050,FL03697,FIRST
PNR058051,P058051,FL09416,ECONOMY
PNR058052,P058052,FL05496,BUSINESS
PNR058053,P058053,FL03659,BUSINESS
PNR058054,P058054,FL08917,FIRST
PNR058055,P058055,FL04776,ECONOMY
PNR058056,P058056,FL02415,ECONOMY
PNR058057,P058057,FL01039,ECONOMY
PNR058058,P058058,FL08539,BUSINESS
PNR058059,P058059,FL00689,ECONOMY
PNR058060,P058060,FL07596,BUSINESS
PNR058061,P058061,FL08184,ECONOMY
PNR058062,P058062,FL00904,ECONOMY
PNR058063,P058063,FL06991,ECONOMY
PNR058064,P058064,FL02354,FIRST
PNR058065,P058065,FL06852,FIRST
PNR058066,P058066,FL07950,ECONOMY
PNR058067,P058067,FL09943,BUSINESS
PNR058068,P058068,FL09806,BUSINESS
PNR058069,P058069,FL07224,ECONOMY
PNR058070,P058070,FL05043,BUSINESS
PNR058071,P058071,FL01795,FIRST
PNR058072,P058072,FL07916,ECONOMY
PNR058073,P058073,FL03040,FIRST
PNR058074,P058074,FL00334,FIRST
PNR058075,P058075,FL04032,ECONOMY
PNR058076,P058076,FL02395,BUSINESS
PNR058077,P058077,FL08517,BUSINESS
PNR058078,P058078,FL03473,BUSINESS
PNR058079,P058079,FL04604,FIRST
PNR058080,P058080,FL03595,ECONOMY
PNR058081,P058081,FL01465,FIRST
PNR058082,P058082,FL08002,ECONOMY
PNR058083,P058083,FL09865,BUSINESS
PNR058084,P058084,FL05067,ECONOMY
PNR058085,P058085,FL09362,BUSINESS
PNR058086,P058086,FL03918,FIRST
PNR058087,P058087,FL00621,BUSINESS
PNR058088,P058088,FL09333,BUSINESS
PNR058089,P058089,FL08581,BUSINESS
PNR058090,P058090,FL05498,BUSINESS
PNR058091,P058091,FL02236,BUSINESS
PNR058092,P058092,FL01838,FIRST
PNR058093,P058093,FL04678,FIRST
PNR058094,P058094,FL06428,ECONOMY
PNR058095,P058095,FL09718,ECONOMY
PNR058096,P058096,FL04884,FIRST
PNR058097,P058097,FL05268,BUSINESS
PNR058098,P058098,FL03170,ECONOMY
PNR058099,P058099,FL04307,ECONOMY
PNR058100,P058100,FL02345,FIRST
PNR058101,P058101,FL02766,ECONOMY
PNR058102,P058102,FL08571,FIRST
PNR058103,P058103,FL02250,BUSINESS
PNR058104,P058104,FL03250,FIRST
PNR058105,P058105,FL09704,ECONOMY
PNR058106,P058106,FL07382,FIRST
PNR058107,P058107,FL03884,ECONOMY
PNR058108,P058108,FL03231,BUSINESS
PNR058109,P058109,FL03732,ECONOMY
PNR058110,P058110,FL00964,ECONOMY
PNR058111,P058111,FL05479,BUSINESS
PNR058112,P058112,FL08705,BUSINESS
PNR058113,P058113,FL00864,ECONOMY
PNR058114,P058114,FL02693,FIRST
PNR058115,P058115,FL00498,FIRST
PNR058116,P058116,FL06209,ECONOMY
PNR058117,P058117,FL00224,ECONOMY
PNR058118,P058118,FL00677,ECONOMY
PNR058119,P058119,FL05937,ECONOMY
PNR058120,P058120,FL09030,ECONOMY
PNR058121,P058121,FL09645,BUSINESS
PNR058122,P058122,FL02294,FIRST
PNR058123,P058123,FL02181,ECONOMY
PNR058124,P058124,FL00413,ECONOMY
